C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD
AFDB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFDC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFDD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFDE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFDF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFE9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFEA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFEB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFEC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFED  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFEE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFEF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFF9  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFA  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFB  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFC  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFD  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFE  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
AFFF  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B000  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B001  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B002  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B003  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B004  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B005  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B006  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B007  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B008  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B009  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B00F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B010  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B011  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B012  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B013  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B014  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B015  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B016  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B017  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B018  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B019  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B01F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B020  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B021  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B022  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B023  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B024  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B025  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B026  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B027  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B028  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B029  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B02F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B030  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B031  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B032  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B033  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B034  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B035  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B036  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B037  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B038  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B039  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B03F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B040  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B041  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B042  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B043  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B044  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B045  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B046  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B047  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B048  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B049  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B04F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B050  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B051  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B052  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B053  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B054  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B055  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B056  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B057  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B058  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B059  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B05F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B060  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B061  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B062  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B063  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B064  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B065  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B066  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B067  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B068  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B069  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B06F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B070  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B071  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B072  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B073  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B074  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B075  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B076  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B077  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B078  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B079  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B07F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B080  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B081  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B082  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B083  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B084  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B085  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B086  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B087  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B088  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B089  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B08F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B090  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B091  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B092  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B093  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B094  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B095  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B096  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B097  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B098  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B099  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09A  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09B  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09C  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09D  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09E  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B09F  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A0  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A1  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A2  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A3  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A4  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A5  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A6  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A7  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
B0A8  00        BRK                             A:60 X:07 Y:00 P:75 SP:F9
